age,workclass,occupation,race,sex,education,native-country,marital-status
56,Federal-gov,Craft-repair,Amer-Indian-Eskimo,Male,1st-4th,United-States,Married-AF-spouse
56,Without-pay,Other-service,White,Male,5th-6th,United-States,Widowed
60,Without-pay,Machine-op-inspct,Asian-Pac-Islander,Female,12th,United-States,Married-civ-spouse
41,Federal-gov,Sales,Other,Male,10th,United-States,Separated
62,Federal-gov,Farming-fishing,Asian-Pac-Islander,Male,9th,United-States,Married-spouse-absent
75,Without-pay,Other-service,Black,Female,Bachelors,United-States,Married-AF-spouse
89,Federal-gov,Farming-fishing,Black,Male,1st-4th,United-States,Separated
55,Without-pay,Prof-specialty,White,Male,HS-grad,United-States,Never-married
57,Private,Other-service,Amer-Indian-Eskimo,Male,Masters,United-States,Married-AF-spouse
45,Local-gov,Prof-specialty,White,Female,1st-4th,United-States,Married-spouse-absent
23,Federal-gov,Craft-repair,Asian-Pac-Islander,Male,Prof-school,United-States,Married-spouse-absent
86,Local-gov,Transport-moving,Black,Male,7th-8th,Laos,Separated
51,Federal-gov,Priv-house-serv,Asian-Pac-Islander,Male,Doctorate,United-States,Never-married
69,Self-emp-not-inc,Priv-house-serv,White,Male,Bachelors,Nicaragua,Never-married
28,Local-gov,Exec-managerial,Other,Female,Preschool,United-States,Divorced
70,State-gov,Craft-repair,Other,Female,Assoc-acdm,United-States,Separated
78,State-gov,Tech-support,Black,Male,7th-8th,United-States,Separated
17,State-gov,Machine-op-inspct,White,Female,10th,United-States,Widowed
44,Private,Tech-support,Black,Female,Preschool,Dominican-Republic,Separated
38,Self-emp-inc,Machine-op-inspct,Asian-Pac-Islander,Female,Masters,United-States,Married-civ-spouse
21,Self-emp-inc,Other-service,White,Male,Bachelors,United-States,Separated
49,Private,Handlers-cleaners,Asian-Pac-Islander,Male,HS-grad,United-States,Married-AF-spouse
34,Without-pay,Other-service,Other,Male,Preschool,United-States,Never-married
57,Local-gov,Priv-house-serv,Amer-Indian-Eskimo,Female,Assoc-voc,United-States,Married-AF-spouse
81,Local-gov,Adm-clerical,Other,Female,Bachelors,United-States,Married-spouse-absent
57,Self-emp-inc,Exec-managerial,Asian-Pac-Islander,Female,12th,Ireland,Widowed
69,State-gov,Prof-specialty,Black,Male,HS-grad,United-States,Married-spouse-absent
43,Private,Transport-moving,White,Female,Bachelors,United-States,Married-civ-spouse
57,State-gov,Prof-specialty,Black,Male,10th,United-States,Widowed
46,Private,Armed-Forces,Amer-Indian-Eskimo,Female,1st-4th,United-States,Separated
25,Self-emp-inc,Transport-moving,Asian-Pac-Islander,Male,Prof-school,United-States,Married-spouse-absent
37,Self-emp-not-inc,Craft-repair,Asian-Pac-Islander,Male,12th,United-States,Divorced
17,Local-gov,Transport-moving,Other,Female,Assoc-acdm,Mexico,Widowed
60,Local-gov,Prof-specialty,Amer-Indian-Eskimo,Male,Assoc-voc,United-States,Married-AF-spouse
50,Local-gov,Machine-op-inspct,Asian-Pac-Islander,Female,5th-6th,United-States,Widowed
83,Without-pay,Farming-fishing,Asian-Pac-Islander,Female,HS-grad,United-States,Widowed
56,Self-emp-inc,Adm-clerical,Amer-Indian-Eskimo,Female,Doctorate,United-States,Separated
82,Local-gov,Machine-op-inspct,Other,Male,1st-4th,United-States,Divorced
80,Self-emp-not-inc,Farming-fishing,White,Male,10th,United-States,Widowed
57,State-gov,Priv-house-serv,Amer-Indian-Eskimo,Male,Assoc-acdm,United-States,Widowed
54,Self-emp-not-inc,Handlers-cleaners,Black,Female,Prof-school,United-States,Widowed
34,Self-emp-not-inc,Handlers-cleaners,Black,Female,Assoc-acdm,United-States,Divorced
69,Without-pay,Armed-Forces,Other,Male,Masters,South,Separated
73,State-gov,Other-service,Black,Female,9th,United-States,Married-AF-spouse
73,Federal-gov,Machine-op-inspct,Amer-Indian-Eskimo,Male,Assoc-voc,United-States,Widowed
18,Self-emp-inc,Exec-managerial,White,Male,1st-4th,United-States,Never-married
85,Local-gov,Armed-Forces,Amer-Indian-Eskimo,Male,Some-college,Italy,Never-married
90,Without-pay,Adm-clerical,White,Male,9th,United-States,Married-AF-spouse
61,Federal-gov,Priv-house-serv,Black,Female,12th,United-States,Separated
24,Self-emp-inc,Machine-op-inspct,Amer-Indian-Eskimo,Female,Prof-school,United-States,Separated
42,Private,Prof-specialty,Black,Male,Doctorate,United-States,Separated
45,Local-gov,Sales,White,Female,Masters,United-States,Divorced
25,Self-emp-not-inc,Priv-house-serv,White,Male,5th-6th,United-States,Married-civ-spouse
44,Self-emp-not-inc,Other-service,Other,Male,12th,Nicaragua,Married-spouse-absent
18,Without-pay,Exec-managerial,Other,Female,Doctorate,Philippines,Married-civ-spouse
62,Federal-gov,Handlers-cleaners,Other,Male,Assoc-voc,United-States,Separated
49,State-gov,Priv-house-serv,Other,Male,Doctorate,United-States,Married-civ-spouse
45,Self-emp-inc,Prof-specialty,White,Female,Assoc-voc,United-States,Never-married
49,Without-pay,Protective-serv,Amer-Indian-Eskimo,Male,5th-6th,United-States,Married-civ-spouse
56,Self-emp-not-inc,Craft-repair,Black,Male,Prof-school,United-States,Divorced
79,Private,Handlers-cleaners,White,Male,Prof-school,United-States,Divorced
19,Private,Tech-support,Amer-Indian-Eskimo,Male,Preschool,United-States,Married-spouse-absent
28,Self-emp-not-inc,Prof-specialty,Other,Male,5th-6th,United-States,Married-civ-spouse
41,Federal-gov,Transport-moving,Amer-Indian-Eskimo,Female,12th,United-States,Divorced
25,Without-pay,Other-service,Black,Female,7th-8th,United-States,Widowed
86,Self-emp-inc,Priv-house-serv,White,Female,Assoc-voc,United-States,Married-spouse-absent
73,Private,Craft-repair,White,Male,10th,United-States,Married-AF-spouse
61,Private,Adm-clerical,Black,Female,HS-grad,United-States,Never-married
78,Federal-gov,Farming-fishing,Other,Female,Assoc-acdm,Cuba,Married-civ-spouse
46,Private,Transport-moving,Amer-Indian-Eskimo,Female,11th,United-States,Separated
33,Local-gov,Prof-specialty,Asian-Pac-Islander,Male,Bachelors,United-States,Widowed
62,State-gov,Protective-serv,Other,Male,Bachelors,United-States,Divorced
81,Self-emp-not-inc,Other-service,Asian-Pac-Islander,Male,Assoc-voc,United-States,Married-civ-spouse
80,Local-gov,Armed-Forces,Other,Female,Bachelors,United-States,Never-married
88,Self-emp-not-inc,Transport-moving,Amer-Indian-Eskimo,Female,Doctorate,United-States,Married-spouse-absent
44,Federal-gov,Handlers-cleaners,Other,Male,Preschool,United-States,Divorced
53,Federal-gov,Farming-fishing,Other,Male,Preschool,United-States,Never-married
62,Federal-gov,Craft-repair,Asian-Pac-Islander,Female,5th-6th,United-States,Divorced
41,Self-emp-not-inc,Craft-repair,Black,Female,Preschool,United-States,Widowed
70,Without-pay,Prof-specialty,Asian-Pac-Islander,Male,HS-grad,United-States,Married-AF-spouse
22,Federal-gov,Handlers-cleaners,Amer-Indian-Eskimo,Male,11th,United-States,Separated
26,State-gov,Tech-support,White,Female,HS-grad,United-States,Married-spouse-absent
88,State-gov,Farming-fishing,Black,Female,7th-8th,United-States,Widowed
59,State-gov,Craft-repair,Other,Female,9th,United-States,Divorced
50,Private,Craft-repair,Black,Female,7th-8th,United-States,Married-AF-spouse
58,State-gov,Protective-serv,White,Male,Bachelors,United-States,Married-spouse-absent
46,Federal-gov,Machine-op-inspct,Black,Male,Assoc-voc,United-States,Married-spouse-absent
66,State-gov,Prof-specialty,Black,Male,Masters,United-States,Separated
61,State-gov,Armed-Forces,White,Male,Doctorate,United-States,Divorced
76,Self-emp-inc,Craft-repair,White,Male,Doctorate,United-States,Never-married
54,Private,Machine-op-inspct,Other,Female,9th,United-States,Separated
87,Self-emp-inc,Exec-managerial,Black,Female,9th,United-States,Divorced
60,Local-gov,Protective-serv,Amer-Indian-Eskimo,Male,12th,United-States,Married-spouse-absent
50,State-gov,Craft-repair,Other,Male,10th,United-States,Married-spouse-absent
73,Federal-gov,Exec-managerial,Other,Male,Assoc-acdm,United-States,Never-married
67,Private,Priv-house-serv,Asian-Pac-Islander,Female,Doctorate,United-States,Never-married
36,Private,Other-service,Black,Male,Assoc-voc,Honduras,Never-married
19,Self-emp-inc,Sales,White,Male,Assoc-acdm,United-States,Married-civ-spouse
38,Self-emp-not-inc,Tech-support,Asian-Pac-Islander,Female,Assoc-voc,United-States,Widowed
53,Without-pay,Sales,Other,Male,Prof-school,United-States,Married-civ-spouse
46,Self-emp-inc,Protective-serv,White,Male,1st-4th,Peru,Married-civ-spouse
33,Federal-gov,Transport-moving,White,Male,12th,United-States,Married-civ-spouse
71,Federal-gov,Handlers-cleaners,Other,Female,Assoc-acdm,El-Salvador,Separated
75,State-gov,Farming-fishing,Amer-Indian-Eskimo,Male,1st-4th,Philippines,Married-civ-spouse
60,Federal-gov,Craft-repair,Asian-Pac-Islander,Female,Prof-school,United-States,Married-spouse-absent
60,Self-emp-inc,Farming-fishing,Other,Female,Assoc-acdm,United-States,Married-AF-spouse
51,Private,Other-service,White,Male,Bachelors,United-States,Widowed
84,State-gov,Craft-repair,Asian-Pac-Islander,Female,7th-8th,United-States,Separated
72,Self-emp-not-inc,Protective-serv,White,Female,7th-8th,United-States,Divorced
40,Self-emp-not-inc,Exec-managerial,White,Male,9th,United-States,Married-AF-spouse
78,Private,Handlers-cleaners,Other,Male,Masters,United-States,Widowed
83,Self-emp-not-inc,Sales,White,Female,Doctorate,United-States,Divorced
29,Self-emp-inc,Transport-moving,Black,Female,Prof-school,United-States,Separated
51,State-gov,Protective-serv,Other,Female,Masters,United-States,Widowed
73,Federal-gov,Exec-managerial,Black,Male,Preschool,United-States,Married-AF-spouse
52,Self-emp-inc,Exec-managerial,Other,Male,10th,United-States,Widowed
71,Local-gov,Protective-serv,White,Female,11th,United-States,Married-spouse-absent
40,Self-emp-not-inc,Other-service,Amer-Indian-Eskimo,Female,Doctorate,United-States,Married-civ-spouse
89,Local-gov,Sales,Other,Female,Some-college,Scotland,Married-civ-spouse
34,Without-pay,Adm-clerical,Black,Male,Masters,United-States,Married-AF-spouse
28,Federal-gov,Priv-house-serv,Asian-Pac-Islander,Male,10th,United-States,Married-AF-spouse
41,Self-emp-not-inc,Prof-specialty,Black,Male,9th,United-States,Separated
36,Self-emp-inc,Tech-support,Asian-Pac-Islander,Female,10th,United-States,Married-AF-spouse
43,Self-emp-inc,Protective-serv,Amer-Indian-Eskimo,Male,Bachelors,Columbia,Separated
30,Private,Armed-Forces,Amer-Indian-Eskimo,Male,12th,United-States,Married-civ-spouse
71,Self-emp-inc,Prof-specialty,Asian-Pac-Islander,Male,1st-4th,United-States,Divorced
33,Self-emp-inc,Machine-op-inspct,Asian-Pac-Islander,Female,Doctorate,United-States,Married-AF-spouse
27,Local-gov,Tech-support,Black,Female,Preschool,United-States,Never-married
59,Federal-gov,Exec-managerial,Black,Female,HS-grad,United-States,Married-civ-spouse
60,Self-emp-inc,Craft-repair,Asian-Pac-Islander,Female,1st-4th,United-States,Widowed
88,Self-emp-inc,Protective-serv,Other,Male,5th-6th,United-States,Married-AF-spouse
22,Federal-gov,Craft-repair,Black,Female,1st-4th,United-States,Divorced
21,Federal-gov,Tech-support,Asian-Pac-Islander,Male,11th,United-States,Married-AF-spouse
73,Self-emp-inc,Craft-repair,Black,Male,Assoc-acdm,United-States,Married-civ-spouse
52,Self-emp-not-inc,Prof-specialty,Amer-Indian-Eskimo,Female,Preschool,United-States,Married-civ-spouse
73,Federal-gov,Adm-clerical,Amer-Indian-Eskimo,Female,Some-college,Philippines,Never-married
52,Private,Protective-serv,Other,Male,Prof-school,United-States,Widowed
55,Private,Adm-clerical,Amer-Indian-Eskimo,Male,Some-college,United-States,Divorced
48,Self-emp-inc,Priv-house-serv,Other,Male,Assoc-acdm,United-States,Never-married
86,Self-emp-inc,Priv-house-serv,Other,Male,9th,United-States,Never-married
51,Private,Priv-house-serv,Asian-Pac-Islander,Male,Bachelors,United-States,Divorced
61,Self-emp-not-inc,Transport-moving,White,Female,HS-grad,United-States,Never-married
78,State-gov,Priv-house-serv,White,Male,Preschool,United-States,Never-married
40,Private,Machine-op-inspct,Other,Female,7th-8th,United-States,Separated
40,Self-emp-not-inc,Machine-op-inspct,White,Male,Doctorate,United-States,Married-AF-spouse
60,Local-gov,Handlers-cleaners,Other,Male,Preschool,United-States,Married-AF-spouse
70,Self-emp-not-inc,Craft-repair,Amer-Indian-Eskimo,Female,Assoc-acdm,United-States,Married-AF-spouse
47,Without-pay,Priv-house-serv,Amer-Indian-Eskimo,Male,Prof-school,United-States,Widowed
74,Local-gov,Exec-managerial,Asian-Pac-Islander,Female,11th,United-States,Married-AF-spouse
46,Self-emp-inc,Adm-clerical,Asian-Pac-Islander,Male,11th,United-States,Never-married
60,Without-pay,Transport-moving,Amer-Indian-Eskimo,Female,1st-4th,United-States,Never-married
75,Local-gov,Armed-Forces,White,Female,Assoc-acdm,United-States,Married-spouse-absent
45,Self-emp-not-inc,Farming-fishing,Asian-Pac-Islander,Female,Masters,El-Salvador,Separated
64,State-gov,Prof-specialty,Black,Male,7th-8th,Poland,Married-spouse-absent
39,Local-gov,Machine-op-inspct,Black,Male,9th,United-States,Married-spouse-absent
57,Federal-gov,Other-service,White,Female,5th-6th,United-States,Married-AF-spouse
40,Without-pay,Tech-support,White,Female,Doctorate,United-States,Married-civ-spouse
52,Local-gov,Priv-house-serv,Amer-Indian-Eskimo,Female,7th-8th,United-States,Married-civ-spouse
32,State-gov,Armed-Forces,Black,Female,Bachelors,United-States,Married-civ-spouse
23,Federal-gov,Other-service,Asian-Pac-Islander,Female,Assoc-voc,England,Married-civ-spouse
62,Self-emp-inc,Exec-managerial,Amer-Indian-Eskimo,Female,Masters,United-States,Married-AF-spouse
73,Self-emp-not-inc,Handlers-cleaners,White,Female,Assoc-voc,United-States,Widowed
24,Local-gov,Exec-managerial,White,Female,1st-4th,United-States,Married-spouse-absent
81,Local-gov,Handlers-cleaners,Amer-Indian-Eskimo,Female,Prof-school,United-States,Married-civ-spouse
78,Federal-gov,Other-service,White,Male,Masters,United-States,Married-AF-spouse
65,Federal-gov,Other-service,Black,Female,Prof-school,United-States,Married-spouse-absent
75,Private,Tech-support,Asian-Pac-Islander,Female,Assoc-voc,United-States,Divorced
43,Self-emp-not-inc,Armed-Forces,Other,Female,Preschool,United-States,Married-AF-spouse
80,State-gov,Adm-clerical,White,Male,Doctorate,United-States,Separated
64,Without-pay,Transport-moving,White,Male,12th,United-States,Married-spouse-absent
38,Federal-gov,Sales,Amer-Indian-Eskimo,Female,12th,United-States,Married-AF-spouse
90,Private,Machine-op-inspct,Other,Male,5th-6th,United-States,Divorced
25,Self-emp-not-inc,Sales,Asian-Pac-Islander,Female,5th-6th,Trinadad&Tobago,Married-AF-spouse
72,Without-pay,Protective-serv,Black,Female,7th-8th,United-States,Married-spouse-absent
51,Self-emp-not-inc,Adm-clerical,Asian-Pac-Islander,Male,Some-college,United-States,Married-civ-spouse
82,Local-gov,Craft-repair,Amer-Indian-Eskimo,Female,12th,United-States,Separated
69,Without-pay,Armed-Forces,Other,Female,Some-college,United-States,Divorced
18,Local-gov,Transport-moving,Asian-Pac-Islander,Male,1st-4th,United-States,Married-spouse-absent
35,Self-emp-not-inc,Protective-serv,Amer-Indian-Eskimo,Female,Preschool,United-States,Married-spouse-absent
48,Self-emp-not-inc,Other-service,White,Female,Some-college,United-States,Married-spouse-absent
71,Local-gov,Tech-support,White,Female,Some-college,United-States,Divorced
75,Without-pay,Exec-managerial,Black,Male,12th,Poland,Married-AF-spouse
82,Private,Transport-moving,Amer-Indian-Eskimo,Female,5th-6th,Outlying-US(Guam-USVI-etc),Widowed
53,Without-pay,Transport-moving,Black,Male,12th,United-States,Divorced
48,Self-emp-inc,Prof-specialty,Other,Female,7th-8th,United-States,Separated
47,State-gov,Armed-Forces,Black,Male,Masters,Portugal,Widowed
51,Federal-gov,Machine-op-inspct,Amer-Indian-Eskimo,Female,9th,United-States,Never-married
88,Federal-gov,Tech-support,Asian-Pac-Islander,Female,Bachelors,United-States,Married-spouse-absent
31,Self-emp-not-inc,Adm-clerical,Other,Female,HS-grad,United-States,Married-civ-spouse
73,State-gov,Protective-serv,White,Male,Bachelors,United-States,Married-spouse-absent
33,Without-pay,Tech-support,White,Male,HS-grad,Guatemala,Married-civ-spouse
43,Federal-gov,Priv-house-serv,White,Female,9th,United-States,Divorced
34,Without-pay,Machine-op-inspct,Amer-Indian-Eskimo,Female,12th,United-States,Widowed
24,Self-emp-not-inc,Craft-repair,Amer-Indian-Eskimo,Male,12th,United-States,Married-civ-spouse
41,Self-emp-inc,Prof-specialty,Amer-Indian-Eskimo,Female,Doctorate,United-States,Separated
62,Federal-gov,Craft-repair,White,Female,Masters,United-States,Married-civ-spouse
31,Private,Craft-repair,Asian-Pac-Islander,Male,Bachelors,United-States,Widowed
90,Without-pay,Adm-clerical,Black,Male,1st-4th,United-States,Married-spouse-absent
33,Federal-gov,Adm-clerical,Other,Female,1st-4th,United-States,Never-married
64,State-gov,Handlers-cleaners,Other,Male,Assoc-acdm,United-States,Divorced
39,State-gov,Other-service,Other,Male,1st-4th,Trinadad&Tobago,Never-married
58,State-gov,Machine-op-inspct,Black,Female,7th-8th,Ecuador,Widowed
81,Without-pay,Farming-fishing,Black,Female,1st-4th,United-States,Widowed
51,Self-emp-inc,Other-service,White,Male,9th,United-States,Widowed
47,Self-emp-not-inc,Handlers-cleaners,Asian-Pac-Islander,Male,9th,United-States,Separated
80,Private,Handlers-cleaners,Amer-Indian-Eskimo,Female,Doctorate,United-States,Separated
41,Federal-gov,Armed-Forces,Black,Female,Bachelors,United-States,Married-spouse-absent
53,Self-emp-inc,Protective-serv,Amer-Indian-Eskimo,Male,10th,United-States,Widowed
84,Self-emp-not-inc,Prof-specialty,Asian-Pac-Islander,Female,11th,United-States,Never-married
23,Self-emp-not-inc,Handlers-cleaners,Black,Male,HS-grad,United-States,Married-civ-spouse
90,Without-pay,Sales,Other,Male,10th,United-States,Married-civ-spouse
50,Self-emp-inc,Handlers-cleaners,White,Male,5th-6th,United-States,Never-married
62,Private,Prof-specialty,White,Female,Masters,United-States,Married-AF-spouse
51,Private,Other-service,White,Male,7th-8th,United-States,Widowed
51,Federal-gov,Prof-specialty,Other,Female,11th,United-States,Widowed
79,Without-pay,Farming-fishing,White,Male,Assoc-acdm,United-States,Married-AF-spouse
25,Local-gov,Prof-specialty,Other,Male,11th,United-States,Never-married
23,Without-pay,Craft-repair,Other,Male,Some-college,United-States,Separated
31,State-gov,Adm-clerical,Amer-Indian-Eskimo,Male,7th-8th,Canada,Married-civ-spouse
76,Local-gov,Prof-specialty,White,Male,Prof-school,United-States,Widowed
